"k","j","i","h","g","f","e","d","c","b","a"
-0.0706269734099068,-1.07826342416257,1.57879482090207,-0.661031772957562,-0.29581064685015,-0.53382477911036,-1.25755222900912,-0.316596811991272,-1.21129201429591,-0.79291262746743,0.587869193543994
0.731648189171776,0.481146737123527,-1.21097747985722,0.831501346325857,-0.932498901823981,0.677361490002655,-0.110800059261412,-0.582755632069519,0.559459183381372,0.0307885534358978,1.63504071515481
0.177463933269593,-2.66506174522236,1.38631695759683,-1.23227203274609,-0.298898525780523,-1.35558344170916,-0.230978800096237,2.13681482890812,-1.07448729123497,0.125149641128496,0.969683905224961
-0.295789416197344,-0.516477644603078,-1.16700819384994,-0.332520194617776,1.29736796285619,0.44887563719498,-0.157003492806407,-0.347046756796444,-0.969688319930586,-1.08193535308605,0.474685650086425
0.648073652142107,0.894536789604827,-0.250976205205155,-1.50931052418186,-0.0420558109317174,1.11587693175583,-0.868928285095192,0.665075299983378,-1.44022432892732,-1.16175268843532,-1.75809951232719
0.697530702082416,-1.08112407473186,0.691306694334648,-1.67795012274165,-1.16345775521123,-0.0879924087270975,-0.193215866094047,-0.612891292425847,-0.980961521388864,1.91845218507955,0.509192874370565
-2.75639753877403,0.482116974817771,0.230422600279418,-0.391487947608085,2.35822612099286,-1.52731792213646,0.50993161590152,1.55012631343347,0.248224949917668,-0.7268742590112,0.741304176861401
0.757850570127245,0.349026930124525,1.27969259042462,-1.24131103310906,-0.373506376375313,0.931593911536699,-0.572178799679463,-1.09676823703085,-1.63463131789761,1.19135445552515,-0.30667012269873
4.15744844410552,-1.17482910260336,-0.0284779504001574,-1.16233030602917,-1.83475104397466,2.82001254070114,0.377432185789629,-1.96149554075081,0.870915550379858,2.30419820545857,-2.13289228273483
-2.56161374464585,0.0397980349519834,-0.929428265851517,-0.198828958458261,0.402233429700959,-2.076812536424,0.837762920250007,-1.3292493452406,0.1539045687274,0.021362839668221,-0.765623714168315
-0.567369634592727,-1.21528926822271,0.482998885384956,1.85815217701373,0.430465558294277,0.69110770168622,-1.73762540679838,-1.14102061911353,-1.4490202756641,-2.73235326036152,0.880154110434842
0.500803575612288,1.52389904495207,0.301096460544789,-1.53256123180058,-0.103288877007366,1.38560439944294,1.18598053073557,-0.790066780247476,1.09991979333113,1.89448058910525,-0.796641938428863
2.23183510143152,-1.17007790456656,0.605418620875156,0.284105352361309,-0.181121997326168,0.898997247730935,-1.65618586418275,-0.649781580473142,-1.78477586721331,-0.0855126868758574,-0.615118177923302
-0.109721350606949,-2.0007175611808,0.131971083290655,-0.319394555513895,0.0879222721591732,-1.14820407898034,0.124051334226949,-1.75425382303468,0.744266971011956,1.57014496885789,0.731505366105913
0.324937651023984,-3.82589625369851,2.28537440707868,0.865384959993242,0.903539926039009,0.802017761987047,-1.29843868491833,0.714587524902565,-0.696122927026961,-1.11749660866759,1.00270017528046
0.532229377487279,0.35154800012845,0.379574011409618,-1.01425154632544,-1.46053109665075,0.726434205318013,-0.572503939157819,-0.374977779220551,0.594514568227893,-0.10809119137418,-0.486206780105173
-4.15380116127825,-0.136496981373797,1.2771422346831,1.53373920639914,1.44295649792822,-2.35469142820017,0.498293883808695,2.35817596924064,1.69538714678917,-0.106581520398683,0.788590761761465
-0.613629404463136,-0.256291074938857,0.12755622201792,2.69010919814997,0.920835608320205,0.0165833436843174,-1.30998773070207,0.603732300626951,0.271021342741235,1.27415676821214,-0.0532472441203666
0.233455036277087,2.28112027899498,-2.55390705970138,0.944656131508028,-0.00349302325733325,0.822517084813748,2.42391824027112,-0.0992392335087573,2.40827192670129,0.868782005365831,-0.0517831639816455
-1.4764872261009,-0.787296085433341,0.200390929678982,1.88345067896694,2.09733532025768,-0.793544476256706,-0.510900581809099,0.788362071133636,-0.941132947764652,-0.860120331264012,-2.54276902334193
-0.708376201021989,-3.54546833894703,2.20320939102297,2.36729630641516,1.26945944531394,1.64361109729161,-0.963374694427916,0.174118485815783,-1.67102945148489,0.373751573137374,-0.0719009535980381
2.2853236737186,-1.00717353467591,1.02081887652007,-1.76091647593415,-2.48154171807186,0.601225260365269,0.355993724293876,-0.106690489075607,-0.405190402726934,-1.1444874299574,-0.688547246877564
-5.94888907466424,1.62519135839856,-2.65944569918057,1.50142826152155,2.31074367863706,-2.52796057240812,2.2519274525386,0.343834212127525,0.0312072255743111,0.171722450316825,-1.27159877453352
2.42223961876386,2.88956229518966,-1.23829132858062,1.13615837731235,0.220541052330081,0.998444477031928,2.41003265820166,-0.804388496278622,-0.571332314517878,-1.68095383222016,0.225872460787109
0.524443850435183,0.0826495169189193,0.386789389641504,-0.867404150079281,-0.454694702131284,0.342067011657634,-0.0822796084532929,0.375234578895931,-0.324302754681757,-0.182354374189753,-1.14552160174839
-2.85248694846627,2.26463960963906,-2.02460371256854,0.418568444165784,0.721237320355223,-0.538523344313623,1.15412478136092,1.10661595687727,2.05502016495964,-0.981681895739559,-0.168132689048042
-0.00320690198960588,0.784222876162325,-0.130425698130686,1.75593490265719,0.430177431912788,0.989562835273572,-1.6789100221672,-1.03869896481358,-1.02893217074271,1.86175271278536,-0.571683347280138
1.573261278574,1.10121320780408,-0.490378907292795,-1.02141928483516,0.237901858555447,1.0745332156211,-0.0699555011599712,-1.20345274757752,-0.777222129246594,1.68794047064296,-2.7595443297372
-0.6999254596808,-2.86398044090418,3.13794325355126,-1.57669647751354,0.605373409294454,-0.658444741009129,-2.05657274764337,0.472644233506251,1.10284162080811,-0.0132608035460421,-1.09877243422899
-1.00752792355414,-1.00005180299168,-0.539190855276853,1.00854328818982,-0.00293495043579112,-1.1157525693607,1.45782912363285,-0.580708696941767,0.299292386124984,-0.177255165156516,1.25466380466458
-1.22139582982835,-0.683088958533022,0.486848390727524,-0.203550923407579,0.740695108595253,0.537905001592255,-0.173710942029752,0.242347310813769,0.38937927166236,0.0371851863324711,-0.0326070653069558
0.657827340260316,-2.24089262057308,1.30644064002346,1.17965580913037,-0.632314311928858,0.800288882707606,0.570025745930878,0.132374585667626,0.821541748787113,0.843192332812497,0.105169985092273
0.546351359296825,-0.97048120758392,0.272204461318483,1.24192077494083,-1.36399948904868,-1.45834004367036,-1.03268657284152,0.45033569648918,-1.96901984923344,0.625109041320178,-1.00231286177313
0.175784921138076,1.04351617110868,-0.335428548138497,0.222791111603829,1.41584292450888,1.82602057202997,-1.52902850842996,0.491961414854627,0.132299080945228,0.795851062564851,0.429674123733239
-0.590211899030002,2.46147838658942,-0.744271804787862,0.590428662748233,0.284339833014923,-1.04113255104115,1.58605627563401,-1.44741432288197,0.628323726529775,0.588899702222468,-1.12522890700701
2.22764462684828,-2.79209798507328,1.10861682103899,-0.303882541592692,-0.208464206883269,1.75976441961465,-1.2745083985623,-1.07087422682178,0.85325033549687,-0.186196713722048,0.26846597769239
4.94286221205645,-1.44039958109395,1.98905386363007,-2.57697607140824,-3.72272852659539,2.47148480970455,-0.878085894809635,-2.11010219393662,1.96185741134778,0.0166421230424082,0.781269835835436
2.82461424041298,-1.80373941961161,0.937019112154288,1.01819101636516,-2.10533403866942,2.05615301466546,-1.72693048123508,-0.566447319731742,0.629048245725179,-0.869731121033325,-0.464620214450364
0.0427437173873441,-0.610323621967034,-1.85357391472851,1.19272026396157,-0.992521070769036,-0.0191386281760292,0.597259435014078,-0.211849603243255,0.705133029308514,-0.167533397652273,-0.531368080213506
-1.11836082303876,0.817065744401461,-1.81627196529745,-0.24308148605672,-1.02159914607955,-1.2580208301869,1.49927643687007,0.375182669664629,0.417265462649056,0.792553891385128,-0.688254045276056
-0.536361921860628,1.24459585173315,0.0200039023348431,-0.106816871684083,0.0215505306862418,0.115786526509308,-1.04874358065476,-0.0455918283282415,-2.18825446187914,-0.239465024028753,1.41269407630108
1.9471320095814,-0.974084563251481,1.0393393226624,-1.10125762085462,-0.472779464968592,0.829922535532082,-0.690581901276955,0.518956756556628,-0.00676845880660204,-0.945853018837332,1.13809398282858
-0.533644799359671,-3.41082362181917,2.6315565668498,1.46310070735377,0.549658876190753,0.0944573645178405,-0.997805086108277,0.537388658697564,-0.119391881786504,1.65773208452881,0.840676485856872
-0.957882871601965,1.72226100563708,-1.41722160328265,-1.00240704750051,0.780285014545777,-0.135494635596915,0.7649668769537,0.652113026268068,0.0587763022780284,-1.21592852525085,0.18595844054203
1.42043567768547,-3.54283268160417,2.90155398873527,1.46212508912902,0.875382328813188,0.0176698212928071,-1.07137859771392,-0.522492770530908,0.47212321872513,1.20770979845726,-0.0414696791190891
-0.933718967500659,-0.105686733139212,0.39894346671791,0.531415205942132,0.679857751538694,-0.00707807669010488,0.0728806009794246,0.878400122617286,0.346084413638682,0.112995769463904,0.0279521779170905
-2.65242327259488,1.03642644838701,0.364737015774193,0.209810658240832,0.821933767244848,-1.47011749820829,0.374148113939333,-1.12838800458893,-1.09260113709931,-2.38038520639559,0.865619642331019
-2.04237832558403,-1.30976479902145,0.95483117413539,-1.61561341150634,0.0355302849151726,-0.833607876896753,-0.999878318574544,1.78151610278805,-1.5135582161644,0.490944142637611,-0.95793432402676
0.152225349026449,0.694916444812782,0.0239500349698619,1.80554456405277,2.35217146855482,1.88077350312582,-0.762836729311335,-1.1667680103774,-0.848170888310608,-0.427375130088546,-0.816654014973918
-1.68648717525221,0.865091180632856,-0.754261412962685,2.01531204360397,0.593934756014972,-1.58784301944997,2.2128561956738,-0.106371765586148,0.0865235848737396,-0.575020806605582,-0.535319643944838
2.6691866792723,-1.12235011674272,1.10412256389559,-0.23041705249433,-1.91609146847768,-0.379781720632083,-0.931996106437852,-0.44288135803563,0.122863187240655,0.0798315681481069,1.4089286633344
2.21862741398036,-1.41930297959806,-0.0671929504346429,0.744770019721332,-1.74210022007466,0.805891262568961,-1.12928179150739,-0.778436684163754,-1.98754560304804,-1.21561533328454,0.59555917564388
0.496987471936601,0.478539927095132,0.500533214883409,0.68410932712279,-1.63739407088266,-0.72818410023962,-1.17381428360554,0.503552004020141,-0.212799511192373,-0.909425579276622,0.366719055522655
2.69096567947156,0.558511702797486,-0.961419783075009,-1.74969836359369,-3.00058733078805,0.540418928063924,1.35869825748808,-0.186372247425423,0.25262360662817,1.58720886600715,-1.4867547277365
-0.251269779042269,-2.17403188921479,1.29919228363371,-0.157003086401737,-0.389726514904909,0.792878281915066,0.646839481563942,-0.0787084489366141,0.420921492033394,1.60261389293666,-1.13888121845065
-2.65060311822597,1.54929322753,-1.26726216386018,-0.0107455958656946,2.18427234706342,-1.90890842842067,0.561919462960844,1.87785126464438,0.750528470029334,-0.135812617114014,-0.3674915565385
-1.07054922890592,0.601605678360309,-0.649044467607029,0.15758314073823,-1.24044234537949,-2.37620850378294,0.866000293360917,0.251698160671262,2.03194730155567,0.0677217849390125,0.426841801700433
-1.77117761778173,-0.784238162885536,0.779072444162634,0.34417546293503,1.56821073191731,-1.22642080054352,0.84566442167342,2.40609133681994,-0.858893122098374,-1.03689117156404,-0.163164901593872
0.265657972262062,0.581897339124387,-1.06536742188801,-0.798509483216473,-0.70957276656533,-1.00277691368851,1.70806665578001,-0.921090204695224,0.552254271379867,0.758710517374711,-1.09340362529877
-3.72469246956318,1.41387639269246,0.746509802383104,1.87280113861334,0.770848708301722,-1.59557543158135,-0.238535999523879,0.98396869659873,-1.65233159225571,0.690018055022964,-1.22405562512941
-0.222098580321226,-0.365590873396148,0.0596655885526064,-1.43768770717452,-0.114621948158097,-0.193726922512769,1.40371437133384,0.523934047240003,0.29964009602853,0.943968155177147,-1.47660188684557
0.222391901056676,-0.301667766732684,0.575630976616832,0.139579782763288,0.0732999044541713,-0.544324826764132,-1.79579638121071,-0.619953160882175,-1.3360359621697,0.500782341446915,-1.05408468334804
0.0487131913941785,-1.3192797583421,1.46656887328882,-1.33956174978178,0.00281981008885753,-0.198740992912153,-0.0158303325750979,-0.246384691181941,-0.0624190385734748,-0.636905764893985,1.92191125798628
-2.17019086546392,2.70136799570359,-1.96134902457254,0.572363431903272,0.442877396867244,-1.74271159787504,1.2045775951053,-0.0185679299590461,0.0239375775576927,1.03338884276411,1.42445207875671
-2.48401143733068,2.14563327972208,-0.737376424935561,-0.773495259620411,0.0742820016980924,-2.02842023407489,0.167847404047425,2.55284874721282,-1.59514197684827,-0.0571076697967581,-1.20629849746987
3.42417778448877,0.158140087504753,0.818232051539627,-1.68757366878787,-1.97454575315551,-0.00219657854029849,-0.0319012305174787,-0.949669621102016,0.829811871232629,0.814779651767349,-0.00960458240146489
-3.07640541098121,2.23549326865321,-1.87343976230001,-0.621668745429103,1.60782500462952,0.178630280468016,1.74631003956438,-0.715075190756095,0.0746845254305552,1.1218513286294,1.33188590694185
2.8410071413376,-0.944250180446166,1.98601045371112,-0.284604241464115,-1.45488319167981,1.29857340185261,-3.08581164327514,-0.411926151443113,-0.854671950440805,-0.42868466500269,0.963236642439202
-4.35195908808137,0.618099174913557,-1.41894899182407,0.0191049386590442,0.811562180172325,-2.37681018864436,1.27030439878045,1.67320487198297,0.420371809243988,0.179518736683715,0.477033916906563
0.626734127875521,0.6097316420086,-0.394821050506827,1.8713368461997,0.289386832050988,1.30687494596901,-0.633686806445853,-0.809019520667931,0.472264185442916,2.10135109132226,0.211791184885549
-2.60354171950646,1.03592423144089,-2.19776376250082,1.69441624104748,2.06267100417646,-0.35524315039604,0.119250265666533,1.09941779768126,-1.08383378816922,0.758105786942119,0.789248651092747
3.3478278933183,1.27311888706909,-0.0566026277337631,-1.44149937465057,-1.24879505139089,3.0040334467952,-1.16474603466696,-2.45038735522536,-0.859033492342768,0.0644873951643964,1.18548610056468
-3.34071001988135,1.44451856595668,-0.046568795504931,1.51579409735317,0.159193597333125,-2.84979803353689,1.80749084885029,1.25291358643173,1.28794006228025,-1.16250547046459,0.222094553656778
1.1338869148893,3.12949085800974,-2.09151596416465,-1.685247562294,-2.8603835657274,-1.08915104720256,1.28547348743238,0.402817799272544,-0.126978720057505,-0.618048238992896,-0.0859524405610999
1.34083238500585,-0.891197938898966,-0.353702234154979,0.224744712637893,-0.035834882980349,-0.564684311561281,-1.15667935387123,0.662254248135891,-1.24260474342629,-0.983361692736445,0.193260212347883
1.03560755160454,1.06200502364857,0.507731442598317,0.122380870523008,-0.36057464080628,-1.10289602517429,1.14405214986394,1.19720597261222,-0.413608062570521,-0.256438616710062,-1.32196805959464
-0.501315798943785,0.639662710886412,-0.411201604731898,-1.92460335094828,-0.91104698931085,-1.5037421181975,-0.308520608106045,0.752727136494675,1.10553868980475,-0.481643809093533,1.00336591116923
-1.82684619045266,1.12789540853859,0.577913798146065,-2.13127450418008,-1.13782753058606,-2.31606300576256,2.01783836968956,-0.0711368781751743,-0.865679741872327,0.513505810612315,0.577504004875507
0.561230905095778,-2.41462739536628,3.08016354863019,1.11936942969107,1.39323699760242,1.93195113553213,-2.16692151051077,0.203037260357968,-0.53355598844234,0.932855466055899,0.372902790702737
0.531259209001185,1.55388991985017,-0.336495929476349,-1.61089720923596,-3.01021631638876,-0.282805939694298,1.17394547865997,-0.801458935174286,0.107840637186912,-1.35224832841107,0.710152758126068
-0.878824883830482,2.10523139482446,-0.0801009796375909,1.71038093814922,0.078013703688709,-0.695319001653935,0.0894670999604164,0.648811289295341,-0.124270127239653,-0.439799136757299,0.0443780230980699
-1.20090618336304,0.377311240554741,0.614830269749587,0.437111961723418,-0.305031889874545,-1.90384683900806,-0.132748067051514,2.59444266930676,1.60151654169826,-0.610094485843675,1.36728420801505
2.33308866704737,-0.913375320438021,0.28185956868787,0.853623147174673,-1.36470711670792,0.219443040496395,-1.11076068271405,-1.12997307626362,0.0342401624985658,-0.456942186594907,1.15607497563139
0.418724006583495,1.43071666305599,-2.64064984099513,-1.78527329719978,0.156356058818536,0.181223470360389,2.20635581068721,0.176138192172395,1.66408195707714,0.552902048398506,0.871565832427434
0.143026954783421,-3.23020857930585,2.88468394337806,-1.81142771395718,-0.130306962423052,-0.107798628623402,-0.785221128116686,1.44906430531134,-1.06469237657585,-0.39076639372556,-0.416582281387497
-1.39649462363983,-2.05852033431817,0.750469379171507,0.996305357868488,1.24873786615534,-0.877798797277916,-0.231578106205634,0.812406271956262,-2.37192922860299,0.385659894779431,-0.219428427255474
-2.97021716914324,1.17776750902252,-2.18560509768484,0.405499320113818,2.05629867625816,-1.27898766112748,0.860626736528335,1.62589437770967,-0.960128462559,-0.69338209371923,0.289276020633469
-0.0538766144960017,0.157391553446028,-0.545929378767528,-2.10047443911504,-1.72872827087053,-0.587931421254437,0.562611470480722,1.35771136191802,0.697006765737858,-0.824994252706917,-0.626231431265441
-0.246407367276696,2.20618670497428,0.327733885635227,-2.00636453890555,0.236550814960824,-0.549833865633345,0.0911381490890298,0.246067161945014,-0.307117583409054,1.32397643831179,-1.26486734652374
-1.80129049037406,-1.1003892390375,-0.577283146562777,0.748226556598012,0.0815136720647756,-0.953052462790321,0.195962380778257,-0.187034177152414,-0.64648624419788,-0.206680118976297,0.581946128909372
-1.36873084551527,3.05475517218649,-2.65691033636544,1.07990995419817,0.678259099708662,-2.26459273367682,2.99292711569803,1.46550787759096,1.38848610166609,0.941600803408638,-1.4557295889414
0.493445302027531,-1.92868001133557,-0.0520210784968658,-0.761569026925741,-0.272565091092661,-2.95735581977467,1.14119954833759,1.14206928997914,0.0959606076959494,0.179071396465549,-0.237519122211725
-0.90403651886986,3.55417918724815,-0.908088976771166,0.760475506278552,-0.289087028798274,-1.91365388142841,0.118034561033901,0.107583407792533,1.66620916147843,-0.548084147570105,-0.48647248973325
-3.57204476790824,-2.14073139688524,1.35335890997578,-0.486563782642479,0.0268006637458086,-4.33198695998186,-0.386316597662331,2.8822615457244,-0.0481295187492376,-1.13109214829273,1.32829327072264
1.59323846422581,-1.11097327395,1.44617669289202,-1.51462175745296,-1.09733702799524,0.795405332369731,-3.2320291224464,-1.38726469909958,-1.5698832574695,1.96185919293053,-0.640941089343243
-0.298286758913415,2.32757835564013,-0.912636099009217,0.971814775580526,-0.175439981209315,0.260886559916987,1.23066286067152,-1.63521532088286,0.193407249929791,-0.615624078218465,0.909193941417579
1.6029934326633,-0.329277829114347,-0.532519647100975,0.705822061443727,-0.771927770193899,1.81943710688232,0.645368053135007,0.427403127763839,-0.0765891051530836,1.71853293055959,1.87775171551812
-3.9540437355684,-3.25081858252387,1.49048577599836,2.30754823047574,3.22490503683558,-0.489846947525764,-2.62484268270037,0.180447402271788,0.998622851340501,-0.325610808468176,0.595604682054921
0.0335005726094913,-3.7206671702125,1.93543566945738,0.0330864257470043,-0.27322375013295,0.74436311117878,-2.40311215497911,0.406328678016898,-2.17238484576143,-0.751053432679548,-0.655144688438132
-0.0200086662006659,-0.663564749025588,0.485749164140471,0.331112583365207,-0.979577266570023,0.343408008328741,-2.23207993430219,0.4120251395107,0.123566714155012,-0.539512978257747,-0.264869106208811
-0.937557628162277,-2.02698781450021,0.680256348755783,0.376016812583669,0.515291844773595,-1.22301827949329,0.183708122880799,0.26193359323136,0.562031092549903,-0.374503505875464,-1.16470372715969
